"_id","time_local","remote_addr","request_method","http_user_agent","request_uri","http_referer","status","request_time","body_bytes_sent","score","model_version","user_agent_os","user_agent_browser","user_agent_device","request_uri_length","class"
"6664136f6056afecee60fc1a","08/Jun/2024:08:16:47 +0000","172.20.0.1","POST","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/status/401","-",401.0,0.002,0.0,-1.0,0.0,"Windows","Edge","Other","",0
"666413716056afecee60fc1b","08/Jun/2024:08:16:49 +0000","172.20.0.1","POST","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0","/delay/2","-",200.0,2.005,395.0,-1.0,0.0,"Windows","Firefox","Other","",0
"666413716056afecee60fc1c","08/Jun/2024:08:16:49 +0000","172.20.0.1","PUT","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0.1 Safari/605.1.15","/put","-",200.0,0.004,447.0,-1.0,0.0,"Mac OS X","Safari","Mac","",0
"666413726056afecee60fc1d","08/Jun/2024:08:16:50 +0000","172.20.0.1","GET","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/delay/1","-",200.0,1.004,412.0,-1.0,0.0,"Windows","Edge","Other","",0
"666413726056afecee60fc1e","08/Jun/2024:08:16:50 +0000","172.20.0.1","POST","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0 Config/92.2.7601.2","/post","-",200.0,0.004,428.0,-1.0,0.0,"Windows","Firefox","Other","",0
"666413746056afecee60fc1f","08/Jun/2024:08:16:52 +0000","172.20.0.1","GET","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36","/delay/2","-",200.0,2.004,398.0,-1.0,0.0,"Windows","Chrome","Other","",0
"666413746056afecee60fc20","08/Jun/2024:08:16:52 +0000","172.20.0.1","GET","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Agency/98.8.8175.80","/get","-",200.0,0.003,368.0,-1.0,0.0,"Windows","Chrome","Other","",0
"666413746056afecee60fc21","08/Jun/2024:08:16:52 +0000","172.20.0.1","POST","Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) EdgiOS/120.0.2210.150 Version/17.0 Mobile/15E148 Safari/604.1","/post","-",200.0,0.002,486.0,-1.0,0.0,"iOS","Edge Mobile","iPhone","",0
"666413756056afecee60fc22","08/Jun/2024:08:16:53 +0000","172.20.0.1","DELETE","Mozilla/5.0 (Linux; Android 8.1.0; Moto G (4)) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36 PTST/240201.144844","/delay/1","-",200.0,1.003,457.0,-1.0,0.0,"Android","WebPageTest.org bot","Spider","",0
"666413756056afecee60fc23","08/Jun/2024:08:16:53 +0000","172.20.0.1","POST","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36","/status/200","-",200.0,0.004,0.0,-1.0,0.0,"Windows","Chrome","Other","",0
"666413756056afecee60fc24","08/Jun/2024:08:16:53 +0000","172.20.0.1","PATCH","Mozilla/5.0 (Linux; Android 8.1.0; Moto G (4)) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36 PTST/240201.144844","/delay/0","-",200.0,0.004,457.0,-1.0,0.0,"Android","WebPageTest.org bot","Spider","",0
"666413756056afecee60fc25","08/Jun/2024:08:16:53 +0000","172.20.0.1","PUT","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0.1 Mobile/15E148 Safari/604.1","/put","-",200.0,0.003,467.0,-1.0,0.0,"iOS","Mobile Safari","iPhone","",0
"666413756056afecee60fc26","08/Jun/2024:08:16:53 +0000","172.20.0.1","GET","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36","/get","-",200.0,0.004,348.0,-1.0,0.0,"Windows","Chrome","Other","",0
"666413756056afecee60fc27","08/Jun/2024:08:16:53 +0000","172.20.0.1","POST","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36","/post","-",200.0,0.003,440.0,-1.0,0.0,"Windows","Chrome","Other","",0
"666413776056afecee60fc28","08/Jun/2024:08:16:55 +0000","172.20.0.1","DELETE","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/delay/2","-",200.0,2.004,440.0,-1.0,0.0,"Windows","Edge","Other","",0
"666413786056afecee60fc29","08/Jun/2024:08:16:56 +0000","172.20.0.1","PATCH","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36","/delay/1","-",200.0,1.003,426.0,-1.0,0.0,"Android","Chrome Mobile","K","",0
"666413786056afecee60fc2a","08/Jun/2024:08:16:56 +0000","172.20.0.1","POST","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/status/204","-",204.0,0.002,0.0,-1.0,0.0,"Windows","Edge","Other","",0
"666413786056afecee60fc2b","08/Jun/2024:08:16:56 +0000","172.20.0.1","DELETE","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0","/status/500","-",500.0,0.002,0.0,-1.0,0.0,"Windows","Firefox","Other","",0
"666413786056afecee60fc2c","08/Jun/2024:08:16:56 +0000","172.20.0.1","POST","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0 OpenWave/94.4.4504.39","/status/204","-",204.0,0.002,0.0,-1.0,0.0,"Windows","Firefox","Other","",0
"666413786056afecee60fc2d","08/Jun/2024:08:16:56 +0000","172.20.0.1","GET","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/get","-",200.0,0.003,362.0,-1.0,0.0,"Windows","Edge","Other","",0
"666413796056afecee60fc2e","08/Jun/2024:08:16:57 +0000","172.20.0.1","POST","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36","/delay/1","-",200.0,1.004,432.0,-1.0,0.0,"Mac OS X","Chrome","Mac","",0
"666413796056afecee60fc2f","08/Jun/2024:08:16:57 +0000","172.20.0.1","GET","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1 Ddg/17.0","/status/201","-",201.0,0.003,0.0,-1.0,0.0,"iOS","Mobile Safari","iPhone","",0
"666413796056afecee60fc30","08/Jun/2024:08:16:57 +0000","172.20.0.1","PUT","Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) EdgiOS/120.0.2210.126 Version/17.0 Mobile/15E148 Safari/604.1","/put","-",200.0,0.005,485.0,-1.0,0.0,"iOS","Edge Mobile","iPhone","",0
"666413796056afecee60fc31","08/Jun/2024:08:16:57 +0000","172.20.0.1","PUT","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36","/status/204","-",204.0,0.003,0.0,-1.0,0.0,"Android","Chrome","K","",0
"666413796056afecee60fc32","08/Jun/2024:08:16:57 +0000","172.20.0.1","POST","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/status/500","-",500.0,0.002,0.0,-1.0,0.0,"Windows","Edge","Other","",0
"666413796056afecee60fc33","08/Jun/2024:08:16:57 +0000","172.20.0.1","DELETE","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36","/status/400","-",400.0,0.001,0.0,-1.0,0.0,"Windows","Chrome","Other","",0
"6664137a6056afecee60fc34","08/Jun/2024:08:16:58 +0000","172.20.0.1","GET","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/delay/1","-",200.0,1.004,412.0,-1.0,0.0,"Windows","Edge","Other","",0
"6664137a6056afecee60fc35","08/Jun/2024:08:16:58 +0000","172.20.0.1","PUT","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/status/204","-",204.0,0.002,0.0,-1.0,0.0,"Windows","Edge","Other","",0
"6664137a6056afecee60fc36","08/Jun/2024:08:16:58 +0000","172.20.0.1","GET","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/status/500","-",500.0,0.002,0.0,-1.0,0.0,"Windows","Edge","Other","",0
"6664137a6056afecee60fc37","08/Jun/2024:08:16:58 +0000","172.20.0.1","GET","Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) EdgiOS/119.0.2151.96 Version/17.0 Mobile/15E148 Safari/604.1","/get","-",200.0,0.003,393.0,-1.0,0.0,"iOS","Edge Mobile","iPhone","",0
"6664137b6056afecee60fc38","08/Jun/2024:08:16:59 +0000","172.20.0.1","DELETE","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36","/delay/1","-",200.0,1.004,426.0,-1.0,0.0,"Android","Chrome Mobile","K","",0
"6664137b6056afecee60fc39","08/Jun/2024:08:16:59 +0000","172.20.0.1","PATCH","Mozilla/5.0 (iPhone; CPU iPhone OS 17_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) EdgiOS/119.0.2151.78 Version/17.0 Mobile/15E148 Safari/604.1","/status/201","-",201.0,0.002,0.0,-1.0,0.0,"iOS","Edge Mobile","iPhone","",0
"6664137b6056afecee60fc3a","08/Jun/2024:08:16:59 +0000","172.20.0.1","PATCH","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36","/status/500","-",500.0,0.002,0.0,-1.0,0.0,"Android","Chrome Mobile","K","",0
"6664137b6056afecee60fc3b","08/Jun/2024:08:16:59 +0000","172.20.0.1","PATCH","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0.3 Mobile/15E148 Safari/604.1 RDDocuments/8.7.2.978","/patch","-",200.0,0.003,491.0,-1.0,0.0,"iOS","Mobile Safari","iPhone","",0
"6664137b6056afecee60fc3c","08/Jun/2024:08:16:59 +0000","172.20.0.1","PUT","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1","/put","-",200.0,0.002,465.0,-1.0,0.0,"iOS","Mobile Safari","iPhone","",0
"6664137c6056afecee60fc3d","08/Jun/2024:08:17:00 +0000","172.20.0.1","DELETE","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36","/delay/1","-",200.0,1.004,426.0,-1.0,0.0,"Windows","Chrome","Other","",0
"6664137c6056afecee60fc3e","08/Jun/2024:08:17:00 +0000","172.20.0.1","DELETE","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36","/delete","-",200.0,0.005,442.0,-1.0,0.0,"Android","Chrome Mobile","K","",0
"6664137c6056afecee60fc3f","08/Jun/2024:08:17:00 +0000","172.20.0.1","POST","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0 GLS/100.10.9979.100","/post","-",200.0,0.004,474.0,-1.0,0.0,"Windows","Edge","Other","",0
"6664137c6056afecee60fc40","08/Jun/2024:08:17:00 +0000","172.20.0.1","DELETE","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/status/400","-",400.0,0.005,0.0,-1.0,0.0,"Windows","Edge","Other","",0
"6664137e6056afecee60fc41","08/Jun/2024:08:17:02 +0000","172.20.0.1","PUT","Mozilla/5.0 (iPad; CPU OS 17_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0.1 Mobile/15E148 Safari/604.1","/delay/2","-",200.0,2.004,445.0,-1.0,0.0,"iOS","Mobile Safari","iPad","",0
"6664137e6056afecee60fc42","08/Jun/2024:08:17:02 +0000","172.20.0.1","POST","Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) EdgiOS/120.0.2210.105 Version/17.0 Mobile/15E148 Safari/604.1","/status/400","-",400.0,0.003,0.0,-1.0,0.0,"iOS","Edge Mobile","iPhone","",0
"6664137f6056afecee60fc43","08/Jun/2024:08:17:03 +0000","172.20.0.1","PATCH","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/delay/1","-",200.0,1.004,440.0,-1.0,0.0,"Windows","Edge","Other","",0
"6664137f6056afecee60fc44","08/Jun/2024:08:17:03 +0000","172.20.0.1","POST","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5; rv:123.0esr) Gecko/20100101 Firefox/123.0esr","/status/500","-",500.0,0.002,0.0,-1.0,0.0,"Mac OS X","Firefox","Mac","",0
"6664137f6056afecee60fc45","08/Jun/2024:08:17:03 +0000","172.20.0.1","PATCH","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36","/patch","-",200.0,0.002,441.0,-1.0,0.0,"Android","Chrome Mobile","K","",0
"6664137f6056afecee60fc46","08/Jun/2024:08:17:03 +0000","172.20.0.1","PATCH","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36","/status/404","-",404.0,0.003,0.0,-1.0,0.0,"Android","Chrome Mobile","K","",0
"6664137f6056afecee60fc47","08/Jun/2024:08:17:03 +0000","172.20.0.1","GET","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0 AtContent/95.5.5392.49","/status/200","-",200.0,0.002,0.0,-1.0,0.0,"Windows","Edge","Other","",0
"6664137f6056afecee60fc48","08/Jun/2024:08:17:03 +0000","172.20.0.1","GET","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0 AtContent/95.5.5392.49","/status/200","-",200.0,0.002,0.0,-1.0,0.0,"Windows","Edge","Other","",0
"666413816056afecee60fc49","08/Jun/2024:08:17:05 +0000","172.20.0.1","GET","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/delay/2","-",200.0,2.005,412.0,-1.0,0.0,"Windows","Edge","Other","",0
"666413826056afecee60fc4a","08/Jun/2024:08:17:06 +0000","172.20.0.1","GET","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36","/delay/1","-",200.0,1.005,398.0,-1.0,0.0,"Windows","Chrome","Other","",0
"666413836056afecee60fc4b","08/Jun/2024:08:17:07 +0000","172.20.0.1","GET","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Config/92.2.2788.20","/delay/1","-",200.0,1.004,418.0,-1.0,0.0,"Windows","Chrome","Other","",0
"666413836056afecee60fc4c","08/Jun/2024:08:17:07 +0000","172.20.0.1","DELETE","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0 GLS/100.10.9415.94","/delay/0","-",200.0,0.002,459.0,-1.0,0.0,"Windows","Edge","Other","",0
"666413836056afecee60fc4d","08/Jun/2024:08:17:07 +0000","172.20.0.1","PATCH","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/status/400","-",400.0,0.002,0.0,-1.0,0.0,"Windows","Edge","Other","",0
"666413836056afecee60fc4e","08/Jun/2024:08:17:07 +0000","172.20.0.1","GET","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0","/delay/0","-",200.0,0.005,367.0,-1.0,0.0,"Windows","Firefox","Other","",0
"666413836056afecee60fc4f","08/Jun/2024:08:17:07 +0000","172.20.0.1","POST","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/post","-",200.0,0.002,454.0,-1.0,0.0,"Windows","Edge","Other","",0
"666413836056afecee60fc50","08/Jun/2024:08:17:07 +0000","172.20.0.1","GET","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1","/get","-",200.0,0.003,374.0,-1.0,0.0,"iOS","Mobile Safari","iPhone","",0
"666413856056afecee60fc51","08/Jun/2024:08:17:09 +0000","172.20.0.1","POST","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/delay/2","-",200.0,2.003,440.0,-1.0,0.0,"Windows","Edge","Other","",0
"666413876056afecee60fc52","08/Jun/2024:08:17:11 +0000","172.20.0.1","PUT","Mozilla/5.0 (iPhone; CPU iPhone OS 17_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) EdgiOS/120.0.2210.86 Version/17.0 Mobile/15E148 Safari/604.1","/delay/2","-",200.0,2.005,471.0,-1.0,0.0,"iOS","Edge Mobile","iPhone","",0
"666413876056afecee60fc53","08/Jun/2024:08:17:11 +0000","172.20.0.1","POST","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36","/post","-",200.0,0.004,440.0,-1.0,0.0,"Android","Chrome Mobile","K","",0
"666413876056afecee60fc54","08/Jun/2024:08:17:11 +0000","172.20.0.1","DELETE","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Mobile Safari/537.36 EdgA/121.0.0.0","/delete","-",200.0,0.004,457.0,-1.0,0.0,"Android","Edge Mobile","K","",0
"666413896056afecee60fc55","08/Jun/2024:08:17:13 +0000","172.20.0.1","PUT","Mozilla/5.0 (iPad; CPU OS 17_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0.1 Mobile/15E148 Safari/604.1","/delay/2","-",200.0,2.006,445.0,-1.0,0.0,"iOS","Mobile Safari","iPad","",0
"666413896056afecee60fc56","08/Jun/2024:08:17:13 +0000","172.20.0.1","PATCH","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0","/patch","-",200.0,0.004,410.0,-1.0,0.0,"Windows","Firefox","Other","",0
"666413896056afecee60fc57","08/Jun/2024:08:17:13 +0000","172.20.0.1","PATCH","Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) EdgiOS/121.0.2277.107 Version/17.0 Mobile/15E148 Safari/604.1","/status/400","-",400.0,0.002,0.0,-1.0,0.0,"iOS","Edge Mobile","iPhone","",0
"666413896056afecee60fc58","08/Jun/2024:08:17:13 +0000","172.20.0.1","GET","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36","/get","-",200.0,0.004,348.0,-1.0,0.0,"Windows","Chrome","Other","",0
"666413896056afecee60fc59","08/Jun/2024:08:17:13 +0000","172.20.0.1","POST","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1","/post","-",200.0,0.002,466.0,-1.0,0.0,"iOS","Mobile Safari","iPhone","",0
"666413896056afecee60fc5a","08/Jun/2024:08:17:13 +0000","172.20.0.1","GET","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/delay/0","-",200.0,0.003,412.0,-1.0,0.0,"Windows","Edge","Other","",0
"666413896056afecee60fc5b","08/Jun/2024:08:17:13 +0000","172.20.0.1","GET","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/delay/0","-",200.0,0.003,412.0,-1.0,0.0,"Windows","Edge","Other","",0
"6664138a6056afecee60fc5c","08/Jun/2024:08:17:14 +0000","172.20.0.1","DELETE","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/delay/1","-",200.0,1.003,440.0,-1.0,0.0,"Windows","Edge","Other","",0
"6664138a6056afecee60fc5d","08/Jun/2024:08:17:14 +0000","172.20.0.1","DELETE","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36","/delete","-",200.0,0.003,442.0,-1.0,0.0,"Android","Chrome Mobile","K","",0
"6664138a6056afecee60fc5e","08/Jun/2024:08:17:14 +0000","172.20.0.1","GET","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) EdgiOS/119.0.2151.105 Version/17.0 Mobile/15E148 Safari/604.1","/get","-",200.0,0.005,394.0,-1.0,0.0,"iOS","Edge Mobile","iPhone","",0
"6664138a6056afecee60fc5f","08/Jun/2024:08:17:14 +0000","172.20.0.1","POST","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) EdgiOS/119.0.2151.105 Version/17.0 Mobile/15E148 Safari/604.1","/status/500","-",500.0,0.003,0.0,-1.0,0.0,"iOS","Edge Mobile","iPhone","",0
"6664138c6056afecee60fc60","08/Jun/2024:08:17:16 +0000","172.20.0.1","DELETE","Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) EdgiOS/121.0.2277.107 Version/17.0 Mobile/15E148 Safari/604.1","/delay/2","-",200.0,2.004,472.0,-1.0,0.0,"iOS","Edge Mobile","iPhone","",0
"6664138c6056afecee60fc61","08/Jun/2024:08:17:16 +0000","172.20.0.1","DELETE","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1 OPX/2.1.0","/status/400","-",400.0,0.003,0.0,-1.0,0.0,"iOS","Mobile Safari","iPhone","",0
"6664138e6056afecee60fc62","08/Jun/2024:08:17:18 +0000","172.20.0.1","DELETE","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36","/delay/2","-",200.0,2.004,426.0,-1.0,0.0,"Windows","Chrome","Other","",0
"6664138e6056afecee60fc63","08/Jun/2024:08:17:18 +0000","172.20.0.1","POST","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/post","-",200.0,0.003,454.0,-1.0,0.0,"Windows","Edge","Other","",0
"6664138f6056afecee60fc64","08/Jun/2024:08:17:19 +0000","172.20.0.1","POST","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1","/delay/1","-",200.0,1.005,452.0,-1.0,0.0,"iOS","Mobile Safari","iPhone","",0
"666413906056afecee60fc65","08/Jun/2024:08:17:20 +0000","172.20.0.1","PATCH","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0","/delay/1","-",200.0,1.003,395.0,-1.0,0.0,"Windows","Firefox","Other","",0
"666413906056afecee60fc66","08/Jun/2024:08:17:20 +0000","172.20.0.1","PATCH","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0.1 Mobile/15E148 Safari/604.1","/status/403","-",403.0,0.003,0.0,-1.0,0.0,"iOS","Mobile Safari","iPhone","",0
"666413906056afecee60fc67","08/Jun/2024:08:17:20 +0000","172.20.0.1","DELETE","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/status/500","-",500.0,0.003,0.0,-1.0,0.0,"Windows","Edge","Other","",0
"666413906056afecee60fc68","08/Jun/2024:08:17:20 +0000","172.20.0.1","POST","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36","/post","-",200.0,0.004,440.0,-1.0,0.0,"Android","Chrome Mobile","K","",0
"666413906056afecee60fc69","08/Jun/2024:08:17:20 +0000","172.20.0.1","POST","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 Edg/121.0.0.0","/post","-",200.0,0.004,454.0,-1.0,0.0,"Windows","Edge","Other","",0
